Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2020-02-29T12:13:10,66337,2727,28993
,South Korea,2020-02-29T12:13:10,3150,16,27
Guangdong,Mainland China,2020-02-29T12:13:11,1349,7,983
Henan,Mainland China,2020-02-29T12:13:11,1272,21,1170
Zhejiang,Mainland China,2020-02-29T12:13:12,1205,1,1016
,Italy,2020-02-29T12:13:12,1128,29,46
Hunan,Mainland China,2020-02-29T12:13:13,1018,4,846
Anhui,Mainland China,2020-02-29T12:13:13,990,6,868
Jiangxi,Mainland China,2020-02-29T12:13:14,935,1,811
Shandong,Mainland China,2020-02-29T12:13:14,756,6,421
Diamond Princess cruise ship,Others,2020-02-29T12:13:15,705,6,10
Jiangsu,Mainland China,2020-02-29T12:13:15,631,0,523
,Iran,2020-02-29T12:13:16,593,43,123
Chongqing,Mainland China,2020-02-29T12:13:16,576,6,438
Sichuan,Mainland China,2020-02-29T12:13:17,538,3,351
Heilongjiang,Mainland China,2020-02-29T12:13:17,480,13,301
Beijing,Mainland China,2020-02-29T12:13:18,411,8,271
Shanghai,Mainland China,2020-02-29T12:13:18,337,3,287
Hebei,Mainland China,2020-02-29T12:13:19,318,6,282
Fujian,Mainland China,2020-02-29T12:13:19,296,1,243
Guangxi,Mainland China,2020-02-29T12:13:20,252,2,176
Shaanxi,Mainland China,2020-02-29T12:13:20,245,1,207
,Japan,2020-02-29T12:13:21,241,5,32
Yunnan,Mainland China,2020-02-29T12:13:21,174,2,157
Hainan,Mainland China,2020-02-29T12:13:22,168,5,148
Guizhou,Mainland China,2020-02-29T12:13:22,146,2,112
Tianjin,Mainland China,2020-02-29T12:13:23,136,3,109
Shanxi,Mainland China,2020-02-29T12:13:23,133,0,114
Liaoning,Mainland China,2020-02-29T12:13:24,121,1,96
,Singapore,2020-02-29T12:13:24,102,0,72
,France,2020-02-29T12:13:25,100,2,12
Hong Kong,Hong Kong,2020-02-29T12:13:25,95,2,33
Jilin,Mainland China,2020-02-29T12:13:26,93,1,75
Gansu,Mainland China,2020-02-29T12:13:26,91,2,82
,Germany,2020-02-29T12:13:27,79,0,16
Xinjiang,Mainland China,2020-02-29T12:13:27,76,3,62
Inner Mongolia,Mainland China,2020-02-29T12:13:28,75,0,49
Ningxia,Mainland China,2020-02-29T12:13:28,73,0,69
,Kuwait,2020-02-29T12:13:29,45,0,0
,Spain,2020-02-29T12:13:29,45,0,2
Unassigned Location (From Diamond Princess),US,2020-02-29T12:13:30,44,0,0
,Thailand,2020-02-29T12:13:30,42,0,28
,Bahrain,2020-02-29T12:13:31,41,0,0
Taiwan,Taiwan,2020-02-29T12:13:31,39,1,9
,Malaysia,2020-02-29T12:13:32,25,0,18
,UK,2020-02-29T12:13:32,23,0,8
,United Arab Emirates,2020-02-29T12:13:33,21,0,5
Qinghai,Mainland China,2020-02-29T12:13:33,18,0,18
,Switzerland,2020-02-29T12:13:34,18,0,0
,Vietnam,2020-02-29T12:13:34,16,0,16
,Norway,2020-02-29T12:13:35,15,0,0
,Iraq,2020-02-29T12:13:35,13,0,0
,Sweden,2020-02-29T12:13:36,12,0,0
"Toronto, ON",Canada,2020-02-29T12:13:36,10,0,2
Macau,Macau,2020-02-29T12:13:37,10,0,8
Queensland,Australia,2020-02-29T12:13:37,9,0,1
,Austria,2020-02-29T12:13:38,9,0,0
British Columbia,Canada,2020-02-29T12:13:38,8,0,3
Victoria,Australia,2020-02-29T12:13:39,7,0,4
,Israel,2020-02-29T12:13:39,7,0,1
,Croatia,2020-02-29T12:13:40,6,0,0
,Netherlands,2020-02-29T12:13:40,6,0,0
,Oman,2020-02-29T12:13:41,6,0,1
"Seattle, WA",US,2020-02-29T12:13:41,6,1,1
New South Wales,Australia,2020-02-29T12:13:42,4,0,4
,Greece,2020-02-29T12:13:42,4,0,0
,Lebanon,2020-02-29T12:13:43,4,0,0
,Mexico,2020-02-29T12:13:43,4,0,0
,Pakistan,2020-02-29T12:13:44,4,0,0
South Australia,Australia,2020-02-29T12:13:44,3,0,2
,Denmark,2020-02-29T12:13:45,3,0,0
,Finland,2020-02-29T12:13:45,3,0,1
,India,2020-02-29T12:13:46,3,0,3
,Philippines,2020-02-29T12:13:46,3,1,1
,Romania,2020-02-29T12:13:47,3,0,0
"Santa Clara, CA",US,2020-02-29T12:13:47,3,0,1
Western Australia,Australia,2020-02-29T12:13:48,2,0,0
,Brazil,2020-02-29T12:13:48,2,0,0
,Russia,2020-02-29T12:13:49,2,0,2
"Chicago, IL",US,2020-02-29T12:13:49,2,0,2
"Sacramento County, CA",US,2020-02-29T12:13:50,2,0,0
"San Benito, CA",US,2020-02-29T12:13:50,2,0,0
"San Diego County, CA",US,2020-02-29T12:13:51,2,0,1
,Afghanistan,2020-02-29T12:13:51,1,0,0
,Algeria,2020-02-29T12:13:52,1,0,0
,Belarus,2020-02-29T12:13:52,1,0,0
,Belgium,2020-02-29T12:13:53,1,0,1
,Cambodia,2020-02-29T12:13:53,1,0,1
" Montreal, QC",Canada,2020-02-29T12:13:54,1,0,0
